title_length,question_length,accepted_answer_id,question_date,tags,tags_length,view_count,answer_date
54,2670,752977,2009-04-15 17:54:44.437 UTC,asp.net|user-controls|datasource,32,8796,2009-04-15 18:05:42.977 UTC
45,492,1011696,2009-06-17 11:28:59.700 UTC,c#|.net|windows|winforms|taskbar,32,2123,2009-06-18 09:22:42.763 UTC
23,1208,9107172,2012-02-02 04:10:53.827 UTC,php|artificial-intelligence|aiml,32,141,2012-02-02 04:27:02.303 UTC
33,775,9115195,2012-02-02 15:36:48.300 UTC,android|button|android-imageview,32,127,2012-02-02 15:41:50.157 UTC
64,1677,9588368,2012-03-06 16:35:11.647 UTC,java|hibernate|gwt|serialization,32,190,2012-03-06 17:04:03.247 UTC
40,2251,8166116,2011-11-17 11:01:25.263 UTC,c++|templates|inheritance|public,32,538,2011-11-17 11:09:32.617 UTC
60,208,8534906,2011-11-25 08:50:42.887 UTC,java|web-services|maven|wsdl|cxf,32,965,2011-12-16 13:32:57.130 UTC
37,2281,7812907,2011-10-18 19:35:26.613 UTC,c#|sql|entity-framework|.net-4.0,32,2027,2011-10-18 19:58:26.443 UTC
74,608,8235335,2011-11-22 22:50:13.523 UTC,jquery|jqgrid|jquery-ui-sortable,32,1891,2011-11-22 23:22:26.103 UTC
18,4052,9669651,2011-11-30 10:30:05.697 UTC,jasper-reports|ireport|subreport,32,2710,2012-03-12 15:11:40.217 UTC
33,898,34614321,2016-01-05 14:25:47.697 UTC,parse-platform|push-notification,32,51,2016-01-05 14:40:24.543 UTC
16,1630,34247308,2015-12-13 00:19:36.870 UTC,reactjs|react-native|material-ui,32,5438,2015-12-13 02:16:31.787 UTC
128,1826,34668070,2016-01-08 01:13:50.890 UTC,spring|hibernate|spring-mvc|c3p0,32,1140,2016-01-08 01:26:00.003 UTC
74,595,57746289,2019-08-30 17:08:25.803 UTC,python|python-3.x|python-logging,32,272,2019-09-01 13:13:44.833 UTC
45,890,57576717,2019-08-20 14:39:27.787 UTC,javascript|jwplayer|tampermonkey,32,306,2019-08-20 15:14:28.457 UTC
97,254,57502414,2019-08-14 21:35:35.653 UTC,ruby|syntax|parameters|constants,32,71,2019-08-14 21:39:18.923 UTC
82,986,57457341,2019-08-12 06:08:44.543 UTC,python|azure|azure-data-explorer,32,73,2019-08-12 07:45:30.847 UTC
44,1604,45164283,2017-07-18 10:32:32.890 UTC,java|list|android-studio|resolve,32,540,2017-07-18 10:34:25.637 UTC
74,7451,45199275,2017-07-19 18:38:33.040 UTC,asp.net-mvc|google-visualization,32,49,2017-07-19 19:18:23.983 UTC
55,166,45482645,2017-08-02 23:48:08.303 UTC,sorting|dynamic|stream|mergesort,32,68,2017-08-03 11:17:03.047 UTC
42,4597,45170047,2017-07-15 05:37:05.777 UTC,nginx|docker|kubernetes|minikube,32,616,2017-07-18 14:43:56.210 UTC
65,869,45171089,2017-07-12 14:18:54.193 UTC,dictionary|filter|ansible|jinja2,32,1910,2017-07-18 15:25:52.757 UTC
28,3095,20794940,2013-12-26 20:39:42.550 UTC,ios|objective-c|wcf|web-services,32,159,2013-12-27 04:49:47.510 UTC
34,248,20311001,2013-12-01 09:51:32.403 UTC,android|listview|user-experience,32,443,2013-12-01 10:09:23.960 UTC
42,892,21210476,2013-12-19 13:36:54.590 UTC,mongodb|scala|lift|specs2|casbah,32,979,2014-01-18 22:04:59.570 UTC
59,1041,20771030,2013-12-25 03:02:59.113 UTC,c#|xaml|windows-phone-8|findname,32,215,2013-12-25 09:06:32.867 UTC
89,1180,20498762,2013-12-10 15:33:23.540 UTC,python|ssh|subprocess|gnu-screen,32,2606,2013-12-10 15:42:40.957 UTC
75,1268,46289258,2017-09-12 03:27:58.433 UTC,react-native|react-native-camera,32,257,2017-09-18 22:53:10.960 UTC
40,947,46348238,2017-09-21 15:42:33.813 UTC,facebook|facebook-javascript-sdk,32,3381,2017-09-21 15:49:18.237 UTC
22,1076,46279752,2017-09-18 11:05:56.333 UTC,python|canvas|kivy|kivy-language,32,67,2017-09-18 12:51:37.257 UTC
55,818,46198411,2017-09-13 13:01:51.457 UTC,javascript|jquery|angularjs|ajax,32,1116,2017-09-13 13:05:52.327 UTC
63,775,46279687,2017-09-15 18:47:53.303 UTC,android|react-native|account-kit,32,379,2017-09-18 12:48:27.367 UTC
81,2846,46020900,2017-09-03 05:24:27.617 UTC,javascript|php|jquery|mysql|ajax,32,135,2017-09-03 06:31:40.703 UTC
66,4670,9980571,2012-04-02 14:54:33.980 UTC,salesforce|apex-code|visualforce,32,1555,2012-04-02 17:00:08.393 UTC
35,1432,9984732,2012-04-02 22:27:19.143 UTC,python|django|character-encoding,32,1588,2012-04-02 22:30:12.853 UTC
54,190,9887329,2012-03-27 09:58:09.883 UTC,javascript|apache|jasper-reports,32,76,2012-03-27 10:02:33.780 UTC
80,5284,9634894,2012-03-09 05:57:00.137 UTC,apache-flex|blazeds|remoteobject,32,857,2012-03-09 13:33:30.157 UTC
57,1619,9885877,2012-03-27 07:47:43.213 UTC,javascript|backbone.js|requirejs,32,618,2012-03-27 08:30:17 UTC
43,363,9950278,2012-03-27 00:48:26.650 UTC,silverlight-4.0|wcf-ria-services,32,111,2012-03-30 20:52:59.393 UTC
43,1927,10070599,2012-04-05 06:26:21.120 UTC,iphone|objective-c|ios4|ios5|sdk,32,1394,2012-04-09 08:12:34.647 UTC
22,796,10159748,2012-04-15 04:38:31.033 UTC,java|android|jakarta-ee|datetime,32,3189,2012-04-15 05:17:18.253 UTC
36,2318,9684837,2012-03-13 12:55:52.167 UTC,c#|wpf|list|datagrid|datatrigger,32,131,2012-03-13 13:24:27.073 UTC
77,669,48672727,2018-01-18 00:58:26.560 UTC,virtual-machine|snapshot|proxmox,32,5145,2018-02-07 20:30:35.543 UTC
26,1245,48320506,2018-01-18 11:39:03.743 UTC,angular|angular-routing|angular5,32,32,2018-01-18 11:41:47.837 UTC
74,476,48365161,2018-01-21 07:52:06.023 UTC,sql|database|postgresql|triggers,32,39,2018-01-21 08:53:13.987 UTC
55,845,48281589,2018-01-15 22:07:11.887 UTC,python|scikit-learn|pipeline|pca,32,7754,2018-01-16 12:43:25.397 UTC
53,843,48192108,2018-01-10 14:02:30.047 UTC,asp.net-identity|identityserver4,32,80,2018-01-10 16:37:11.083 UTC
86,976,48181553,2018-01-10 05:52:54.350 UTC,java|elasticsearch|query-builder,32,6284,2018-01-10 06:32:24.753 UTC
111,419,49006197,2018-01-31 14:36:02.090 UTC,javascript|cloudinary|keystonejs,32,141,2018-02-27 10:16:37.043 UTC
23,2021,13906402,2012-12-16 23:07:45.383 UTC,php|arrays|foreach|runtime-error,32,265,2012-12-16 23:11:54.467 UTC
59,2228,13990096,2012-12-21 12:13:30.547 UTC,iphone|ios|xcode|model|delegates,32,1297,2012-12-21 12:20:21.770 UTC
48,815,13983655,2012-12-20 20:49:05.777 UTC,android|debugging|android-logcat,32,1085,2012-12-21 02:51:42.170 UTC
53,1217,14224699,2013-01-08 21:44:34.213 UTC,java|sql|spring|hibernate|jqgrid,32,326,2013-01-08 21:55:26.090 UTC
92,2969,14046091,2012-12-26 18:44:33.763 UTC,java|scala|jpa|orm|playframework,32,83,2012-12-26 20:47:48.327 UTC
43,2451,14202287,2013-01-04 14:26:47.173 UTC,powershell|syntax|error-handling,32,650,2013-01-07 18:59:48.957 UTC
26,176,16908568,2013-05-29 12:51:11.740 UTC,optimization|deobfuscation|clips,32,57,2013-06-04 01:46:07.887 UTC
90,1036,17042219,2013-06-11 10:40:36.720 UTC,javascript|cordova|cordova-2.0.0,32,4471,2013-06-11 10:45:30.957 UTC
39,2164,28068648,2015-01-21 13:22:15.700 UTC,symfony|doctrine|entitylisteners,32,1568,2015-01-21 13:38:13.840 UTC
48,944,27894385,2015-01-12 01:39:29.210 UTC,python|database|flask|sqlalchemy,32,62,2015-01-12 02:05:54.880 UTC
67,813,26939248,2014-11-13 20:39:44.823 UTC,javascript|html|css|kendo-mobile,32,1067,2014-11-14 21:36:06.200 UTC
56,2266,26990945,2014-11-18 09:34:52.057 UTC,javascript|parsing|svg|types|nan,32,625,2014-11-18 09:37:11.443 UTC
42,1283,26718757,2014-11-03 16:38:02.103 UTC,c++|opengl|camera|transformation,32,1575,2014-11-03 16:40:52.673 UTC
48,669,26442385,2014-10-18 17:03:27.793 UTC,android|eclipse|android-cardview,32,4652,2014-10-18 17:08:06.910 UTC
32,1961,26564222,2014-10-25 15:33:15.190 UTC,java|spring|system-tray|headless,32,2629,2014-10-25 15:46:24.540 UTC
63,353,26635741,2014-10-29 15:02:33.073 UTC,javascript|extjs|extjs4|extjs4.2,32,601,2014-10-29 16:27:53.860 UTC
52,198,26339467,2014-10-13 11:50:20.550 UTC,java|web-services|http|post|soap,32,69726,2014-10-13 11:58:33.117 UTC
47,1768,29322239,2015-03-28 19:55:51.703 UTC,python|xpath|web-scraping|scrapy,32,1055,2015-03-28 20:28:31.483 UTC
30,496,29296503,2015-03-26 04:57:22.560 UTC,android|android-listview|adapter,32,76,2015-03-27 08:47:23.410 UTC
27,1773,29411846,2015-04-02 11:23:23.620 UTC,javascript|jquery|css|html|popup,32,615,2015-04-02 11:29:14.933 UTC
59,409,55828744,2019-04-24 11:05:08.540 UTC,google-apps-script|google-sheets,32,38,2019-04-24 11:14:38.137 UTC
27,686,36943363,2016-04-29 16:11:27.820 UTC,jquery|angular|perfect-scrollbar,32,8250,2016-04-29 16:30:06.990 UTC
22,909,4069235,2010-10-31 21:01:06.507 UTC,java|jsf|richfaces|seam|ajax4jsf,32,721,2010-11-01 13:23:42.440 UTC
56,675,4106004,2010-11-05 12:06:19.090 UTC,mysql|group-by|join|group-concat,32,383,2010-11-05 12:56:25.837 UTC
41,1511,4469106,2010-12-17 08:33:09.313 UTC,wpf|c#-3.0|controls|wpf-controls,32,961,2010-12-17 09:22:42.477 UTC
82,639,4577299,2010-12-27 06:22:55.320 UTC,android|listactivity|listadapter,32,173,2011-01-02 05:36:37.083 UTC
64,1359,4768378,2011-01-21 15:52:01.377 UTC,winforms|asynchronous|c#-3.0|mvp,32,1602,2011-01-22 14:28:31.413 UTC
37,216,4793385,2011-01-25 12:16:22.617 UTC,http|apache2|http-options-method,32,273,2011-01-25 12:19:41.527 UTC
58,1526,4224470,2010-11-19 10:32:06.640 UTC,php|xml|utf-8|character-encoding,32,3773,2010-11-19 11:21:52.837 UTC
28,488,30703953,2015-06-08 07:55:18.947 UTC,android|fusedlocationproviderapi,32,328,2015-06-08 08:02:52.443 UTC
57,3035,30983108,2015-06-22 13:53:37.923 UTC,java|jpa|tomcat7|jpa-2.0|openjpa,32,89,2015-06-22 14:52:00.857 UTC
82,620,31010100,2015-06-23 17:53:00.850 UTC,assembly|while-loop|counter|nasm,32,97,2015-06-23 17:59:03.427 UTC
53,531,30836611,2015-06-15 01:32:00.273 UTC,python|qt|pyqt|pyqt4|system-tray,32,1139,2015-06-15 02:30:45.300 UTC
36,728,14409945,2013-01-18 23:21:46.430 UTC,javascript|jquery|css|html-table,32,2333,2013-01-19 00:48:10.270 UTC
54,2281,14597290,2013-01-30 05:06:50.743 UTC,php|recursion|iterator|directory,32,299,2013-01-30 05:26:00.363 UTC
42,1105,14822013,2013-02-11 19:16:54.620 UTC,javascript|forms|validation|hide,32,326,2013-02-11 22:20:42.940 UTC
54,671,14611211,2013-01-30 18:26:19.503 UTC,java|maven|guice|assisted-inject,32,75,2013-01-30 18:32:38.287 UTC
64,141,14988866,2013-01-25 06:45:58.760 UTC,installshield|installshield-2009,32,102,2013-02-20 20:02:07.127 UTC
50,728,14722026,2013-02-06 04:54:38.023 UTC,javascript|jquery|html|css|scale,32,1410,2013-02-06 05:10:04.180 UTC
26,330,35011057,2016-01-26 09:53:19.913 UTC,jquery|if-statement|random|alert,32,18,2016-01-26 09:55:58.917 UTC
50,1126,34742653,2016-01-12 11:24:29.340 UTC,python|flask|neo4j|cypher|py2neo,32,3347,2016-01-12 11:37:27.093 UTC
52,970,34976768,2016-01-24 14:07:40.423 UTC,javascript|php|jquery|html|mysql,32,1070,2016-01-24 14:09:21.590 UTC
36,505,35146804,2016-01-25 04:23:09.770 UTC,android|unity3d|google-cardboard,32,311,2016-02-02 06:47:08.200 UTC
36,1049,34978379,2016-01-24 16:18:01.947 UTC,delphi|delphi-10-seattle|taskbar,32,1625,2016-01-24 16:37:21.730 UTC
45,1031,28732271,2015-02-26 00:02:30.500 UTC,generics|f#|units-of-measurement,32,277,2015-02-26 00:15:25.907 UTC
70,1266,28731503,2015-02-25 20:02:39.783 UTC,javascript|jquery|css|highcharts,32,1084,2015-02-25 23:10:26.303 UTC
42,147,28845518,2015-03-04 02:03:08.957 UTC,javascript|windows|google-chrome,32,1356,2015-03-04 02:06:48.483 UTC
77,4987,29069944,2015-03-10 00:52:38.940 UTC,android|fusedlocationproviderapi,32,37747,2015-03-16 05:08:32.637 UTC
49,1015,39987736,2016-10-11 21:46:43.927 UTC,visual-studio|angular|typescript,32,514,2016-10-11 22:26:19.717 UTC
36,671,39801699,2016-09-30 23:39:53.767 UTC,unity3d|namespaces|encapsulation,32,38,2016-10-01 00:11:47.463 UTC
86,4068,43058288,2016-10-10 22:49:23.533 UTC,java|testing|gradle|junit|jacoco,32,3373,2017-03-27 23:48:16.233 UTC
43,270,39870988,2016-10-05 09:16:01.457 UTC,docker|docker-compose|dockerfile,32,58,2016-10-05 10:01:17.917 UTC
42,1662,40008069,2016-10-12 17:41:01.773 UTC,node.js|mongodb|express|mongoose,32,2394,2016-10-12 20:47:30.457 UTC
77,1906,39767738,2016-09-28 12:16:23.353 UTC,c#|delegates|console-application,32,102,2016-09-29 10:26:23.690 UTC
49,2744,49657539,2018-04-04 17:38:20.067 UTC,c#|jquery|ajax|asp.net-mvc|razor,32,1797,2018-04-04 17:59:21.903 UTC
89,4776,49733981,2018-04-09 12:54:06.927 UTC,reactjs|react-native|react-redux,32,25,2018-04-09 13:18:10.113 UTC
41,631,58202166,2019-10-02 12:53:02.597 UTC,node.js|reactjs|react-native|npm,32,2051,2019-10-02 13:06:31.563 UTC
56,2223,58180779,2019-09-30 16:28:06.053 UTC,python|json|apache-spark|pyspark,32,1290,2019-10-01 08:23:48.333 UTC
52,1095,58158536,2019-09-29 17:58:53.627 UTC,android|sql|android-room|migrate,32,797,2019-09-29 19:34:04.143 UTC
31,784,58136886,2019-09-27 12:25:19.090 UTC,reactjs|webpack|create-react-app,32,289,2019-09-27 14:50:20.117 UTC
42,501,57932030,2019-09-14 02:21:20.777 UTC,c#|garbage-collection|heap|fixed,32,35,2019-09-14 02:34:39.607 UTC
24,442,58130459,2019-09-27 07:59:58.017 UTC,list|listview|flutter|dart|icons,32,45,2019-09-27 08:12:45.373 UTC
43,1138,57941637,2019-09-15 06:07:47.980 UTC,powershell|for-loop|split|output,32,48,2019-09-15 06:19:39.577 UTC
59,2146,43075223,2017-03-28 11:37:59.773 UTC,c#|unity3d|procedural-generation,32,313,2017-03-28 16:40:48.527 UTC
49,2419,16032959,2013-04-16 08:33:17.953 UTC,nhibernate|queryover|nested-sets,32,527,2013-04-16 09:08:43.773 UTC
57,1039,16356502,2013-05-03 10:02:35.760 UTC,java|spring|hibernate|spring-roo,32,276,2013-05-03 10:13:18.203 UTC
55,621,16557841,2013-05-06 11:27:34.850 UTC,c#|.net|filesystems|access-rules,32,8540,2013-05-15 05:55:47.480 UTC
52,651,16486431,2013-05-10 15:03:03.530 UTC,c++|json|serialization|boost|stl,32,354,2013-05-10 16:08:16.463 UTC
49,391,16147371,2013-04-22 05:55:33.177 UTC,blackberry-10|blackberry-android,32,1130,2013-04-22 12:40:42.217 UTC
97,2524,48669321,2018-02-07 03:34:28.267 UTC,google-apps-script|google-sheets,32,274,2018-02-07 16:59:22.857 UTC
64,543,48762517,2018-02-12 18:19:19.213 UTC,background-color|phppresentation,32,85,2018-02-13 08:35:59.670 UTC
42,1655,24112448,2014-06-08 23:55:34.070 UTC,android|actionscript-3|textfield,32,264,2014-06-09 01:06:24.197 UTC
32,1620,24149184,2014-06-10 13:30:50.180 UTC,c|gstreamer|sample|pipeline|sink,32,4902,2014-06-10 19:16:42.720 UTC
33,1950,24291893,2014-06-18 17:29:11.807 UTC,java|io|inputstream|outputstream,32,61,2014-06-18 17:42:58.170 UTC
45,872,23865866,2014-05-26 01:33:50.707 UTC,paypal|paypal-ipn|paypal-sandbox,32,1085,2014-05-26 08:25:47.900 UTC
33,911,23996853,2014-06-02 14:00:13.953 UTC,outlook|applescript|outlook-2011,32,332,2014-06-02 14:25:25.720 UTC
57,1861,24334690,2014-06-19 14:48:26.387 UTC,spring|spring-security|ldap|ldif,32,1614,2014-06-20 19:54:40.463 UTC
33,1388,24166234,2014-06-11 14:16:09.037 UTC,node.js|mongodb|express|mongoose,32,96,2014-06-11 14:58:32.073 UTC
53,2360,35917569,2016-03-09 03:26:17.283 UTC,django|nginx|virtualenv|gunicorn,32,2311,2016-03-10 13:13:09.753 UTC
44,2353,35753245,2016-03-02 16:40:10.740 UTC,mysql|join|inner-join|outer-join,32,28,2016-03-02 16:45:34.150 UTC
80,994,35733898,2016-02-29 20:26:34.767 UTC,batch-file|mapping|network-drive,32,19551,2016-03-01 21:28:52.777 UTC
47,1072,35962801,2016-03-12 19:51:35.370 UTC,node.js|mongodb|express|mongoose,32,5236,2016-03-12 20:17:05.353 UTC
40,1002,35866096,2016-02-26 09:28:20.747 UTC,javascript|css|d3.js|svg|reactjs,32,2685,2016-03-08 11:26:07.860 UTC
69,1137,5748940,2011-04-21 17:45:21.607 UTC,security|spring|integration|red5,32,2188,2011-04-21 19:37:02.820 UTC
36,164,5904332,2011-05-05 18:51:57.890 UTC,iphone|objective-c|avaudioplayer,32,1044,2011-05-05 21:32:37.710 UTC
53,1571,25657918,2014-09-04 05:22:51.217 UTC,matlab|vector|modular-arithmetic,32,289,2014-09-04 05:32:12.940 UTC
47,2279,27995146,2014-08-31 14:23:59.653 UTC,javascript|jquery|datetimepicker,32,4392,2015-01-17 01:15:30.510 UTC
70,728,25394646,2014-08-19 23:29:12.927 UTC,c|function|gcc|matrix|parameters,32,62,2014-08-19 23:37:27.027 UTC
49,445,25589448,2014-08-28 21:56:33.553 UTC,http|post|get|couchdb|bulkinsert,32,582,2014-08-31 06:18:54.170 UTC
76,801,25574662,2014-08-20 19:12:11.377 UTC,internet-explorer|url|powerpoint,32,75,2014-08-29 19:02:58.390 UTC
29,1400,25354092,2014-08-17 19:10:59.513 UTC,sql|performance|oracle|oracle11g,32,854,2014-08-17 22:05:21.147 UTC
42,1192,25670572,2014-09-04 16:01:06.170 UTC,javascript|angularjs|restangular,32,98,2014-09-04 16:26:30.017 UTC
54,1977,25755890,2014-09-09 22:36:58.877 UTC,multiline|logstash|logstash-grok,32,2660,2014-09-10 01:15:51.820 UTC
73,2510,25363457,2014-08-18 11:17:27.957 UTC,node.js|mongodb|express|mongoose,32,4202,2014-08-18 12:35:17.823 UTC
56,739,25640382,2014-08-14 23:30:18.973 UTC,button|widget|soundcloud|stratus,32,119,2014-09-03 09:07:13.047 UTC
34,1709,37023977,2016-05-04 06:21:06.343 UTC,python|python-3.5|python-asyncio,32,540,2016-05-04 09:40:52.353 UTC
78,9259,36988635,2016-05-02 16:23:13.370 UTC,android|session|android-activity,32,299,2016-05-02 17:57:22.660 UTC
55,371,37368713,2016-05-21 22:14:13.640 UTC,ios|swift|uinavigationcontroller,32,58,2016-05-21 22:42:29.640 UTC
35,1285,36949355,2016-04-30 00:06:13.323 UTC,swift|sprite-kit|mask|skcropnode,32,577,2016-04-30 00:21:17.017 UTC
44,1438,36966139,2016-05-01 11:17:28.030 UTC,javascript|if-statement|for-loop,32,90,2016-05-01 11:30:00.803 UTC
25,388,37200257,2016-05-12 23:03:31.800 UTC,python|indexoutofboundsexception,32,98,2016-05-13 02:21:54.367 UTC
48,183,23660873,2014-05-14 16:08:34.487 UTC,java|swing|fonts|jtable|editmode,32,1078,2014-05-14 17:03:52.333 UTC
37,392,23462400,2014-05-04 22:40:33.503 UTC,ruby-on-rails|ruby|rails-console,32,57,2014-05-04 22:42:01.707 UTC
50,1710,23386653,2014-04-30 11:00:46.290 UTC,c#|wpf|datatemplate|itemscontrol,32,64,2014-04-30 11:16:11.253 UTC
89,945,23581252,2014-05-10 12:43:36.117 UTC,java|swing|user-interface|slider,32,74,2014-05-10 12:50:07.523 UTC
37,4674,23368065,2014-04-29 08:03:47.163 UTC,java|android|maven|akka|proguard,32,615,2014-04-29 14:48:56.820 UTC
74,1260,23414295,2014-05-01 18:35:28.463 UTC,javascript|arrays|html|angularjs,32,871,2014-05-01 18:43:41.487 UTC
44,1608,23674333,2014-05-15 09:24:47.847 UTC,sql|sql-server-2008|group-by|sum,32,106,2014-05-15 09:31:03.177 UTC
38,736,38097686,2016-06-29 09:52:51.500 UTC,ruby-on-rails|devise|activeadmin,32,80,2016-06-29 11:01:33.417 UTC
64,333,40628331,2016-08-26 18:22:03.537 UTC,python|tornado|swagger|coroutine,32,555,2016-11-16 09:27:41.500 UTC
44,5700,38860012,2016-08-09 19:02:01.513 UTC,apache|.htaccess|mod-rewrite|iis,32,57,2016-08-09 20:38:48.503 UTC
90,1209,38788695,2016-08-05 11:38:57.033 UTC,angularjs|multidimensional-array,32,121,2016-08-05 11:57:26.030 UTC
63,525,52154420,2018-09-03 17:47:26.080 UTC,android|android-constraintlayout,32,32,2018-09-03 17:55:09.620 UTC
65,2085,51922503,2018-08-19 22:32:49.707 UTC,python|pandas|calculated-columns,32,54,2018-08-19 23:05:23.953 UTC
42,920,51808134,2018-08-12 10:03:15.590 UTC,android|android-studio|animation,32,825,2018-08-12 10:57:26.550 UTC
38,369,13195099,2012-11-02 11:41:26.533 UTC,jquery|joomla|mootools|joomla2.5,32,514,2012-11-02 12:18:05.330 UTC
74,490,13363128,2012-11-13 11:52:48.520 UTC,entity-framework|tfs|permissions,32,275,2012-11-13 15:04:32.597 UTC
95,420,13487748,2012-11-15 09:44:18.087 UTC,iphone|objective-c|ios5|iphone-5,32,303,2012-11-21 06:42:50.880 UTC
37,830,13380693,2012-11-14 13:50:51.587 UTC,email|drupal|smtp|drupal-modules,32,1080,2012-11-14 14:27:35.367 UTC
90,271,13382708,2012-11-14 16:14:03.540 UTC,objective-c|cocoa-touch|nsstring,32,64,2012-11-14 16:17:37.013 UTC
36,801,13689198,2012-12-03 18:05:39.293 UTC,oracle|plsql|triggers|duplicates,32,2677,2012-12-03 18:12:51.840 UTC
62,1206,13621373,2012-11-28 17:56:54.763 UTC,javascript|jquery|jquery-plugins,32,886,2012-11-29 08:10:46.073 UTC
57,1243,53763049,2018-12-13 12:48:26.947 UTC,jquery|ajax|wordpress|datatables,32,794,2018-12-13 13:32:55.607 UTC
54,1275,53740304,2018-12-12 09:33:03.617 UTC,javascript|node.js|reactjs|axios,32,6708,2018-12-12 09:54:14.030 UTC
31,3112,41129669,2016-12-13 18:41:21.783 UTC,linux|performance|awk|sed|iostat,32,283,2016-12-13 20:06:17.470 UTC
84,1681,41044565,2016-12-08 16:30:13.303 UTC,c#|xml|namespaces|xml-namespaces,32,55,2016-12-08 16:44:20.830 UTC
34,666,41048510,2016-12-08 19:58:20.327 UTC,swift|closures|captured-variable,32,79,2016-12-08 20:45:41.823 UTC
52,2570,6391207,2011-06-17 19:19:10.963 UTC,asp.net|sqlclr|securityexception,32,553,2011-06-17 20:06:33.093 UTC
44,192,6701754,2011-07-15 01:03:19.597 UTC,jquery|html|horizontal-scrolling,32,3071,2011-07-15 01:17:24.037 UTC
95,1207,6811457,2011-07-25 02:58:07.743 UTC,iphone|view|controller|wallpaper,32,368,2011-07-25 03:10:31.680 UTC
37,2490,7032057,2011-08-03 18:59:55.373 UTC,actionscript-3|apache-flex|flex3,32,1430,2011-08-11 20:00:34.133 UTC
91,655,11492276,2011-08-05 21:34:51.457 UTC,uiview|uiviewanimationtransition,32,172,2012-07-15 13:24:51.433 UTC
99,1901,19578276,2013-10-24 16:04:53.853 UTC,javascript|jquery|css|datatables,32,3343,2013-10-24 23:04:28.477 UTC
43,1207,19416492,2013-10-17 00:35:29.443 UTC,javascript|jquery|html|css|fixed,32,295,2013-10-17 00:58:21.270 UTC
55,1867,19411944,2013-10-16 17:49:00.147 UTC,c#|entity-framework|lambda|dbset,32,1319,2013-10-16 19:22:01.213 UTC
45,644,19271403,2013-10-09 11:26:22.257 UTC,java|jar|terminal|command-prompt,32,562,2013-10-09 11:58:46.543 UTC
61,1325,19697520,2013-10-31 02:27:36.983 UTC,ios|objective-c|properties|segue,32,2894,2013-10-31 02:37:56.450 UTC
67,480,19698185,2013-10-30 21:23:14.587 UTC,javascript|durandal|durandal-2.0,32,335,2013-10-31 03:55:53.733 UTC
38,671,19577641,2013-10-23 21:13:37.613 UTC,php|drupal-7|breadcrumbs|theming,32,622,2013-10-24 22:09:01.003 UTC
62,1562,29076863,2013-10-17 21:51:20.953 UTC,webdriver|phantomjs|webdriver-io,32,372,2015-03-16 12:30:13.583 UTC
61,782,19595747,2013-10-24 23:17:18.257 UTC,unity3d|transparent|mesh|visible,32,119,2013-10-25 17:11:43.113 UTC
60,6609,19330881,2013-10-12 03:49:50.153 UTC,performance|vector|cuda|addition,32,377,2013-10-12 05:26:43.220 UTC
60,782,19325079,2013-10-11 18:21:16.990 UTC,objective-c|objective-c-category,32,378,2013-10-11 18:39:14.003 UTC
